"t","Vehicle","Scenario","Demand"
2023,"Stationary Power Storage","Ambitious-Double LFP-Baseline-Baseline-Baseline",2077.2373508679
2023,"Stationary Power Storage","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",2077.2373508679
2023,"Stationary Power Storage","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",2077.2373508679
2023,"Stationary Power Storage","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",2077.2373508679
2023,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Baseline",7617.27748163765
2023,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",7617.27748163765
2023,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",7617.27748163765
2023,"Two/Three Wheelers","Ambitious-Baseline-High Range-Baseline-Baseline",7617.27748163765
2023,"Two/Three Wheelers","Ambitious-Baseline-Low Range-Baseline-Baseline",7617.27748163765
2023,"Two/Three Wheelers","Ambitious-Double LFP-Baseline-Baseline-Baseline",7617.27748163765
2023,"Two/Three Wheelers","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",7617.27748163765
2023,"Two/Three Wheelers","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",7617.27748163765
2023,"Two/Three Wheelers","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",7617.27748163765
2023,"Van","Ambitious-Baseline-Baseline-Baseline-Baseline",9209.63384764664
2023,"Van","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",9209.63384764664
2023,"Van","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",9209.63384764664
2023,"Van","Ambitious-Baseline-High Range-Baseline-Baseline",9209.63384764664
2023,"Van","Ambitious-Baseline-Low Range-Baseline-Baseline",9209.63384764664
2023,"Van","Ambitious-Double LFP-Baseline-Baseline-Baseline",9209.63384764664
2023,"Van","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",9209.63384764664
2023,"Van","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",9209.63384764664
2023,"Van","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",9209.63384764664
2024,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Baseline",2182.10981700157
2024,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",2182.10981700157
2024,"Additional LIB","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",2182.10981700157
2024,"Additional LIB","Ambitious-Baseline-High Range-Baseline-Baseline",2175.40422175566
2024,"Additional LIB","Ambitious-Baseline-Low Range-Baseline-Baseline",2162.37459475499
2024,"Additional LIB","Ambitious-Double LFP-Baseline-Baseline-Baseline",2181.32176868704
2024,"Additional LIB","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",2181.9321774441
2024,"Additional LIB","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",2182.10981700157
2024,"Additional LIB","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",2182.10981700157
2024,"Bus","Ambitious-Baseline-Baseline-Baseline-Baseline",11380.3763158811
2024,"Bus","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",11380.3763158811
2024,"Bus","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",11380.3763158811
2024,"Bus","Ambitious-Baseline-High Range-Baseline-Baseline",11380.3763158811
2024,"Bus","Ambitious-Baseline-Low Range-Baseline-Baseline",11380.3763158811
2024,"Bus","Ambitious-Double LFP-Baseline-Baseline-Baseline",11380.3763158811
2024,"Bus","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",11380.3763158811
2024,"Bus","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",11380.3763158811
2024,"Bus","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",11380.3763158811
2024,"Car","Ambitious-Baseline-Baseline-Baseline-Baseline",95211.5030648479
2024,"Car","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",95211.5030648479
2024,"Car","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",95211.5030648479
2024,"Car","Ambitious-Baseline-High Range-Baseline-Baseline",99748.713417279
2024,"Car","Ambitious-Baseline-Low Range-Baseline-Baseline",87132.0657523915
2024,"Car","Ambitious-Double LFP-Baseline-Baseline-Baseline",94539.4742678645
2024,"Car","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",95036.6260106152
2024,"Car","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",95211.5030648479
2024,"Car","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",95211.5030648479
2024,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Baseline",2933.67789990731
2024,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",2933.67789990731
2024,"Heavy truck","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",2933.67789990731
2024,"Heavy truck","Ambitious-Baseline-High Range-Baseline-Baseline",2933.67789990731
2024,"Heavy truck","Ambitious-Baseline-Low Range-Baseline-Baseline",2933.67789990731
2024,"Heavy truck","Ambitious-Double LFP-Baseline-Baseline-Baseline",2933.67789990731
2024,"Heavy truck","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",2933.67789990731
2024,"Heavy truck","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",2933.67789990731
2024,"Heavy truck","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",2933.67789990731
2024,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Baseline",7966.97686321243
2024,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",7966.97686321243
2024,"Medium truck","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",7966.97686321243
2024,"Medium truck","Ambitious-Baseline-High Range-Baseline-Baseline",7966.97686321243
2024,"Medium truck","Ambitious-Baseline-Low Range-Baseline-Baseline",7966.97686321243
2024,"Medium truck","Ambitious-Double LFP-Baseline-Baseline-Baseline",7966.97686321243
2024,"Medium truck","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",7966.97686321243
2024,"Medium truck","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",7966.97686321243
2024,"Medium truck","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",7966.97686321243
2024,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Baseline",30616.4346255882
2024,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",30616.4346255882
2024,"Other Sectors","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",30616.4346255882
2024,"Other Sectors","Ambitious-Baseline-High Range-Baseline-Baseline",30616.4346255882
2024,"Other Sectors","Ambitious-Baseline-Low Range-Baseline-Baseline",30616.4346255882
2024,"Other Sectors","Ambitious-Double LFP-Baseline-Baseline-Baseline",30616.4346255882
2024,"Other Sectors","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",30616.4346255882
2024,"Other Sectors","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",30616.4346255882
2024,"Other Sectors","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",30616.4346255882
2024,"Recycling","Ambitious-Baseline-Baseline-Baseline-Baseline",-2831.21528017227
2024,"Recycling","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",-2766.95323407725
2024,"Recycling","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",-3102.86081994966
2024,"Recycling","Ambitious-Baseline-High Range-Baseline-Baseline",-2898.53439224606
2024,"Recycling","Ambitious-Baseline-Low Range-Baseline-Baseline",-2805.48694009805
2024,"Recycling","Ambitious-Double LFP-Baseline-Baseline-Baseline",-2819.54321345941
2024,"Recycling","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",-2831.36520939662
2024,"Recycling","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",-2831.21528017227
2024,"Recycling","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",-2831.21528017227
2024,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Baseline",10603.0517178304
2024,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",10562.4848025684
2024,"Stationary Power Storage","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",10636.7172058485
2024,"Stationary Power Storage","Ambitious-Baseline-High Range-Baseline-Baseline",10603.0069786025
2024,"Stationary Power Storage","Ambitious-Baseline-Low Range-Baseline-Baseline",10603.4041343201
2024,"Stationary Power Storage","Ambitious-Double LFP-Baseline-Baseline-Baseline",10603.0517178304
2024,"Stationary Power Storage","Ambitious-Double NMC 811-Baseline-Baseline-Baseline",10603.0517178304
2024,"Stationary Power Storage","Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",10603.0517178304
2024,"Stationary Power Storage","Ambitious-Solid State adoption-Baseline-Baseline-Baseline",10603.0517178304
2024,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Baseline",8693.79028840516
2024,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",8693.79028840516
2024,"Two/Three Wheelers","Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",8693.79028840516
